id,title,text
10005425,"Simeulue Islands, Sumatra",Indonesia
10005397,Torngat Mountains National Park,Canada
100005227,Tampolo (Masoala National Park),Madagascar
10005452,Triton Bay,Indonesia
10005432,Trincomalee,Sri Lanka
10005447,The Triplets,United States of America
10005448,Unga Island,United States of America
10005424,Pulau Weh,Indonesia
10005434,Maroantsetra,Madagascar
100005232,Wilmington,United States of America
100005267,Bau-Bau,Indonesia
10005422,Nara Bay,Indonesia
10005456,Savoonga,United States of America
100004630,Cruise Beagle Channel & Glacier Avenue,Chile
100004945,Kaiteriteri (Abel Tasman Nat Park),New Zealand
100004644,Cruise Chilean Fjords,Chile
100005113,Fogo,Cape Verde
10005457,Champion Islet (Floreana),Ecuador
10005458,Kuiawa Island,Papua New Guinea
10005459,Astonomer Point,New Zealand
10005463,Fagamalo Bay,Samoa Islands
10005470,"Santa Manza, Corsica",France
10005472,Dvorovaya Bay,Russian Federation
10005471,Teriberka Bay,Russian Federation
10005478,Cabaceira,Mozambique
10005480,Jaco Island,East Timor
10005482,Aulitivik Island,Canada
10005484,Blacklead Island,Canada
100005145,Clyde River,Canada
10005483,Padloping Island,Canada
10005481,Sermelik Glacier,Canada
10005486,Lumanhlile Island,Solomon Islands
10005485,Caswel Tower,Canada
100004557,Dakhla,Morocco
10005487,"Cape St.Elias (Kayak Island, Alaska)",United States of America
10005489,Sergius Narrows,United States of America
10005488,Icy Bay,United States of America
10005490,Yenwapunor,Indonesia
1587,Porbandar,India
10005462,Cape Kuyveveem,Russian Federation
10005474,Proliv Senyavina (Hot Springs),Russian Federation
10005497,Kepulaunan Bada,Indonesia
10005496,Miyake-Jima,Japan
10005499,Bangor,United Kingdom
100005097,Phillip Island,Australia
3128,Whitsunday Islands,Australia
10005494,Kinsale,Ireland
10005508,Daphne Major,Ecuador
10005507,"Santa Cruz, Las Bachas",Ecuador
10005509,Kicker Rock,Ecuador
10005503,Currimao,Philippines
100004804,Sual (Hundred Islands),Philippines
10005504,PengHu,China
100005117,Sanya,China
10005501,Shenzhen,China
10005505,Tai Chung,China
10005511,Myako Jima,Japan
10005506,Miyazaki,Japan
10005530,Kho Yinn Kwla Island,Myanmar (former Burma)
10005531,Kyet Mau Island,Myanmar (former Burma)
10005527,"North Lampi, Merqui Archipelago",Myanmar (former Burma)
10005526,Myauk Phyu,Myanmar (former Burma)
10005528,Bo Cho Island,Myanmar (former Burma)
10005529,Shark Island,Myanmar (former Burma)
10005517,Antarctic Sound,Antarctica
10005518,Antarctic Peninsula,Antarctica
10005519,South Shetland Islands,Antarctica
10005512,Svalbard Southern Region,Norway
10005513,Svalbard Northern Region,Norway
10005461,Mainapilgino Village,Russian Federation
10005476,Tolandono,Indonesia
100005026,Bandol,France
10005536,Svalbard : Spitsbergen Island,Norway
10005537,Svalbard : Hinlopen Strait,Norway
10005538,Svalbard: Nordauslandet,Norway
10005539,Svalbard: Kvitoya  &  Storoya,Norway
10005540,Svalbard: Barentsoya and Edoya,Norway
10005535,North Cinque Island,India
10005534,Ko Surin Tai,Thailand
10005390,Ptichiy Islands,Russian Federation
10005495,Borgholm,Sweden
100004669,Bronnoysund,Norway
100005276,Ithaca,Greece
100005245,Kemi,Finland
100004127,La Savina,Spain
10005548,Otranto,Italy
100004561,"Triple Island, Canada",Canada
100004562,Seymour Narrows (British Columbia),Canada
100004563,Pine Island (New Caledonia),Canada
100005315,Sur,Oman
100004464,Sundsvall,Sweden
10005523,Tadoussac,Canada
100004654,Almeria,Spain
10005696,Vastervik,Sweden
100005055,Opatija (Kvarner Bay),Croatia
100005043,Piran,Slovenia
100005054,Spetses,Greece
10005514,"King George River (Kimberley, Western Australia)",Australia
10005515,Hunter River Region (Western Australia),Australia
10005516,Buccaneer Archipelago Region,Australia
100005092,Airlie Beach,Australia
100005098,Bimini,Bahamas
10005677,Antisiranana,Madagascar
10005572,Alberto De Agostini National Park,Chile
10005602,"Anacortes, WA",United States of America
10005578,Atiu,Cook Islands
10005676,Andavadoaka,Madagascar
10005633,Aiduma Island,Indonesia
10005542,Aberdeen,Sierra Leone
10005675,Ambohitralanana,Madagascar
10005674,Alim Island,Papua New Guinea
100005228,Ambodifotatra,Madagascar
100005288,Amami Oshima,Japan
10005661,Alphonse Island,Seychelles
10005649,Apo Reef,Philippines
100005323,Acajutla,El Salvador
10005634,Auri Islands (Cenderawasih Bay),Indonesia
10005573,Ainsworth Bay,Chile
10005650,Balicasag Island,Philippines
10005635,"Batu Islands , Sumatra",Indonesia
10005678,Belo Sur Mer,Madagascar
10005566,Buchan Gulf,Canada
10005629,Beypore,India
100004066,Cruise Isla Lobos de Tierra,Peru
10005644,"Cat Ba Island, Ha Long  Bay",Vietnam
10005616,"Santa Cruz Island, CA",United States of America
10005657,"San Luis, Capul Island",Philippines
10005579,Corcovado National Park,Costa Rica
10005398,Cienfuegos,Cuba
10005630,"Cheriyam, Lakshadweep Islands",India
100004638,Corinto,Nicaragua
10005553,Clare Island,Ireland
10005662,Cosmoledo,Seychelles
10005580,Curu National Park,Costa Rica
10005645,Con Son,Vietnam
10005647,Cu Mong Lagoon,Vietnam
10005652,Cagayan de Oro,Philippines
10005605,"Cypress Island, WA",United States of America
10005547,Douarnenez,France
10005653,Donsol,Philippines
10005624,Dunk Island,Australia
10005603,"Cruise Stephens Passage, Alaska",United States of America
10005595,Expedition De Long Islands,Russian Federation
10005609,Icy Bay,United States of America
10005604,Cruise the Columbia River,United States of America
10005646,"Cruise the Tien River, Mekong Delta",Vietnam
10005643,"Cai Be, Tien River",Vietnam
10005685,Expedition Cargados Bank,Mauritius
10005606,"Eureka, CA",United States of America
10005569,Ellesmere island,Canada
10005601,Uelen Village,Russian Federation
10005555,Eyemouth,United Kingdom
10005607,"Friday Harbour, San Juan Island, WA",United States of America
10005543,Joal Fadiouth,Senegal
10005636,Ende Flores,Indonesia
10005663,Farquhar,Seychelles
10005577,Isla Salas y Gomez,Chile
10005574,"Ganges, Salt Spring Island, BC",Canada
10005564,Gjesvaerstappan Islands,Norway
10005399,La Havana,Cuba
10005575,"Heriot Bay, Quadra Island, BC",Canada
10005608,"Hood River, OR",United States of America
10005712,Heron Island,Australia
100005265,Hull,United Kingdom
10005592,Isla Guanape,Peru
10005689,Ile Aux nattes,Madagascar
10005588,Isla Partida,Mexico
10005590,Isla San Pedro,Mexico
10005589,Isla San Fransisco,Mexico
10005591,San Estaban,Mexico
10005581,Isla Tortugas,Costa Rica
10005582,Bahia de Jiquilisco,El Salvador
10005557,John O' Groats,United Kingdom
10005673,Kafure,Papua New Guinea
10005638,Kai Archipelago,Indonesia
10005552,"Kilronan, Aaran Islands",Ireland
10005619,Niigata,Japan
10005628,Kong Kampot,Cambodia
10005570,Kimmirut (Lake Harbour),Canada
10005550,"Knightstown, Valentia Islands",Ireland
10005669,Ko Panyi,Thailand
10005665,Karumolun Island,Solomon Islands
10005627,Koah Rong Sanloem,Cambodia
10005545,Laayoune,Morocco
10005666,"Lumalihe Island, Marove Lagoon",Solomon Islands
10005654,Limasawa Island,Philippines
10005611,"Lopez Island, WA",United States of America
10005655,"Mambajao, Camigiun Island",Philippines
10005586,Malden Island,Kiribati
10005584,Marotiri Islands,French Polynesia
10005554,Mallaig,United Kingdom
10005631,"Minicoy, Lakswadeep Islands",India
10005679,Mananara,Madagascar
10005551,Cliffs of Moher,Ireland
10005680,Morondava,Madagascar
10005648,Dong My,Vietnam
10005686,Myeil,Myanmar (former Burma)
10005710,"Mystery Island, Anelghowhat",Vanuatu
10005622,Maizuru,Japan
10005651,Batan Island,Philippines
10005670,Phang Nga Bay,Thailand
10005681,Nosy Hao,Madagascar
10005559,Norfjord and Melfjord,Norway
10005626,Nathan Reef,Australia
10005620,Oki Island,Japan
10005593,Oeno Island,Pitcairn Island
10005576,"Otter Bay, North Pender Island, BC",Canada
10005612,"Olympia, WA",United States of America
10005614,"Port Angeles, WA",United States of America
10005682,Pulau Sibu,Malaysia
1687,Portland,United States of America
10005639,"Pulau Roon, Cenderawasih Bay",Indonesia
10005632,Perumal Par Reef,India
10005640,Pudaidori Island,Indonesia
10005565,Qassiarsuk,Greenland
100005122,Quepos,Costa Rica
10005556,Ramsgate,United Kingdom
10005563,"Reine, Lofotel Islands",Norway
10005599,Ruskaya Bay,Russian Federation
10005546,Ribadessella,Spain
10005615,"Rainier, Oregon",United States of America
100004292,Rapa Austral Islands,French Polynesia
10005683,Rawa Island,Malaysia
10005668,Saldanha,South Africa
10005571,Sable Island,Canada
10005658,Sohoton Bay,Philippines
10005567,"Sirmilik National Park, Bylot Island",Canada
10005400,Santiago de Cuba,Cuba
10005585,South Sandwich Islands,Georgia & Sandwich islands
10005549,Skellig Islands,Ireland
10005660,"Vigan, Salomague Port",Philippines
10005544,Saly,Senegal
10005642,"Suimeuliu Islands, Sumatra",Indonesia
10005641,Seba Savu,Indonesia
10005587,Starbuck Island,Kiribati
10005617,"Stevenson, WA",United States of America
10005656,"San Fernando, Sibuyan Island",Philippines
10005460,Severozapadniy Cape,Russian Federation
10005659,Tica Island,Philippines
10005623,Ilha dos Tigres,Angola
10005541,Tokeh,Sierra Leone
10005473,Tintikyn Lagoon,Russian Federation
10005672,Tsoi Island,Papua New Guinea
10005621,Tsushima,Japan
100004724,Tuam Island,Papua New Guinea
10005558,Tysfjord,Norway
10005583,La Union,El Salvador
10005562,"Vaeroy Island, Lofoten Islands",Norway
10005684,Vangaaru,Maldives
10005560,Cruise vistenfjord,Norway
10005561,Visten National Park,Norway
10005667,Vona Vona Lagoon,Solomon Islands
10005697,Kolyuchin Bay,Russian Federation
10005698,Kolyuchin Island,Russian Federation
10005699,Ayon Island,Russian Federation
10005700,Medvezhiy Islands,Russian Federation
10005701,Dmitry Laptev Strait,Russian Federation
10005702,Lyakhovsky Island,Russian Federation
10005703,Ice Edge Cruising,At sea
10005704,Wrangel Island (Ushakova Cape),Russian Federation
10005705,"Cape Florens, Wrangell Island",Russian Federation
10005706,"Cape Blossom, Wrangel Island",Russian Federation
10005707,"Krasin Bay, Wrangell Island",Russian Federation
10005708,"Cape Waring, Wrangel Island",Russian Federation
10005401,Punta Frances,Cuba
10005709,"Anelghowhat, Aneityum Island",Vanuatu
10005671,Pentecost Island,Vanuatu
10005568,Devon Island (Radstock Bay),Canada
100005290,Qui Nhon,Vietnam
100005238,Le Havre,France
10005715,Elcho Island (Banthula),Australia
10005714,Shelikova Bay,Russian Federation
10005716,Great Keppel Island,Australia
10005717,Wistari Reef,Australia
100004387,Baddeck,Canada
10005719,Achao,Chile
100005036,Samos,Greece
100004986,Santa Margherita Ligure,Italy
10005721,"Coos Bay, OR",United States of America
10005722,"Tacoma, WA",United States of America
10005725,"Basse Terre, Guadeloupe",French West Indies
10005726,Nakagusuku,Japan
10005728,Jacquinot Bay,Papua New Guinea
10005732,Granville,France
10005733,Mongla Port,Bangladesh
100005296,"Scrabster, Scotland",United Kingdom
10005786,Matsuyama,Japan
10005791,Hiri Island,Indonesia
10005792,Morotai Island,Indonesia
10005790,Tidore Island,Indonesia
10005754,Cobia,Fiji
10005734,"Falmouth, English Harbour",Antigua and Barbuda
100004418,Marie Galante,French West Indies
10005788,"Little Bay, Montserrat",Montserrat
10005755,Ringgold Isles,Fiji
10005763,Sokcho,"Korea, Republic of"
10005789,Sasebo,Japan
10005764,Tingwon,Papua New Guinea
10005751,Nuku Island,Tonga
10005752,Uoleva Island,Tonga
100005248,Yasawa,Fiji
10005753,Beveridge Reef,Niue
10005809,Lovuski Rocks,Russian Federation
10005797,Bazaruto Island,Mozambique
10005804,Expedition Kaladan River,Bangladesh
10005806,Expedition Sundarbans Reserve,Bangladesh
10005796,Inhaca Island,Mozambique
10005807,"Ko Miang, Similian Islands",Thailand
10005801,Murud-Janjira,India
10005802,Ngapali,Myanmar (former Burma)
10005798,Nosy Ve,Madagascar
10005799,"Suheli Island, Lakshadweep Islands",India
10005805,St Martin's Island,Bangladesh
10005800,"Tinnakara, Lakshadweep Islands",India
10005803,Sittwe,Myanmar (former Burma)
10005810,Les Anses d'Arlets,Martinique
10005811,Waisisi (Tanna),Vanuatu
10005819,Icha River,Russian Federation
10005818,Kony Peninsula,Russian Federation
10005816,Talan Island,Russian Federation
10005815,Ushki,Russian Federation
10005814,Yeirineyskaya Bay,Russian Federation
10005817,Zavyalov Island,Russian Federation
10005826,Waterford (Dunmore East),Ireland
10005756,Isla Lobos de Afuera,Peru
10005774,"Akhmatov Gulf, Severnaya Zemlya",Russian Federation
10005771,"The Brothers Islands, Alaska",United States of America
10005744,"Cape Burney, Bylot Island",Canada
10005824,Conception Island,Bahamas
10005823,Harbour Island,Bahamas
10005743,Bowdoin Fjord,Greenland
10005832,Bandar Seri Begawan,Brunei Darussalam
10005757,Isla Del Coco,Costa Rica
10005746,Coburg Island,Canada
10005758,Isla Choros,Chile
10005745,Devon Island,Canada
10005735,Dynjandi Waterfalls,Iceland
10005749,Cruise Alexandra Fjord,Canada
10005766,"Elfin Cove , Alaska",United States of America
10005740,Evigheds Glacier,Greenland
10005760,Cayo Guillermo,Cuba
10005773,"The Haystacks, Alaska",United States of America
10005736,Cruise Old Man of Hoy,United Kingdom
10005768,"Idaho Inlet, Alaska",United States of America
10005821,Isla Pinguino,Argentina
10005828,Saumlaki,Indonesia
10005833,Tarakan,Indonesia
10005737,Klakkeyjar Islands,Iceland
10005738,Langanes Peninsula,Iceland
10005761,Antilla,Cuba
10005827,Lamararap,Indonesia
10005747,Markison Fjord,Canada
10005829,Matakus Island,Indonesia
10005808,Nias Island,Indonesia
100005351,Nendo Island,Solomon Islands
10005782,Bell Island,Russian Federation
10005780,Champ Island,Russian Federation
10005785,Ostrov Gerald,Russian Federation
10005779,Cape Tegetthoff (Hall Island),Russian Federation
10005784,Ostrov Bennetta,Russian Federation
10005783,"Nagurskoye, Alexandra Land",Russian Federation
10005781,Hooker Island,Russian Federation
10005778,Ostrov Oranskiye,Russian Federation
10005776,Ostrov Uyedineniya,Russian Federation
10005777,"Cape Zhelaniya, Novo Zemlya",Russian Federation
10005820,Puerto Deseado,Argentina
10005748,Pim Island,Canada
10005834,Pulau Kakaban,Indonesia
10005793,Pulau Tellang,Indonesia
10005830,Maopara,Indonesia
10005831,Pulau Panau,Indonesia
100004977,Providencia Island,Colombia
10005493,Porto Santo Stefano,Italy
10005772,"Little Pybus Bay, Alaska",United States of America
10005742,Qaanaaq (Thule ),Greenland
10005822,Rio Gallegos,Argentina
10005739,Stykkisholmur,Iceland
10005759,Varadero,Cuba
10005741,"Cape York, Greenland",Greenland
10005825,Colonia Del Sacramento,Uruguay
10005775,Ostrov Isachenko,Russian Federation
10005813,Rakahanga,Cook Islands
10005864,Gopalpur,India
10005837,Cruise Gorda Banks,Mexico
10005838,Expedition San Ignacio Lagoon,Mexico
10005465,"Faiao, Wallis Island",Wallis and Futuna Islands
10005846,"Hanavave, Fatu Hiva",French Polynesia
10005845,"Omoa, Fatu Hiva",French Polynesia
10005851,Kabara Island,Fiji
10005852,Vuaqava Island,Fiji
10005854,Toyota Island,Fiji
10005853,Yanutha Island,Fiji
10005859,Ant Atoll,Fed States of Micronesia
10005849,Mataiva,French Polynesia
10005843,Isla Santa Cruz,Mexico
10005844,Isla San Diego,Mexico
10005841,Isla Los Islotes,Mexico
10005840,Isla Espiritu Santo,Mexico
10005839,Isla Cerralvo,Mexico
10005861,Betio,Kiribati
10005863,Onotoa Atoll,Kiribati
10005862,Nonouti Island,Kiribati
10005842,Puerto Agua Verde,Mexico
10005836,San Jose del Cabo,Mexico
10005860,"Enajet Island, Mili Atoll",Marshall Islands
10005848,"Anaho Bay, Nuku Hiva",French Polynesia
10005847,"Taioha'e, Nuku Hiva",French Polynesia
100004467,Niuatoputapu,Tonga
10005858,Luaniua Island,Solomon Islands
10005857,Sikopo Island,Solomon Islands
10005850,Ovaka,Tonga
10005856,Foa Island,Tonga
10005855,Mounu Island,Tonga
10005865,Parida Island,Panama
100005269,Krakatau,Indonesia
10005867,"Alofitai, Futuna",Wallis and Futuna Islands
10005868,"Pierowall, Westray, Orkney Islands",United Kingdom
10005870,"Pigeon Island, Gros Ilets","St Lucia, West Indies"
10005873,Pulau Nai,Indonesia
100005298,Poole,United Kingdom
10005874,"San Vicente, Luzon",Philippines
10005875,Waterford (Belview),Ireland
100005102,Maceio,Brazil
10005878,Poivre Island,Seychelles
100005321,Milford Haven,United Kingdom
10005879,Portsmouth,United Kingdom
10005881,Rauma,Finland
100005302,Vik,Norway
10005888,"Behm Canal, Alaska",United States of America
10005890,Ketoy Island,Russian Federation
10005887,Kodiak Island (Larsen Bay),United States of America
10005880,Karatsu,Japan
10005883,Salem (Massachusetts),United States of America
10005886,Aburatsu,Japan
10005892,Hososhima,Japan
2234,Timaru,New Zealand
100005249,Dravuni Island,Fiji
10005894,Bluff,New Zealand
100005107,Cayman Brac (Cayman Islands),Cayman Islands
10005893,Pulau Miossu,Indonesia
10005713,Bordeaux / Bassens,France
10005891,Yuzhnaya Glubokaya,Russian Federation
100005364,"Freshwater Cove, Kimberley, Western Australia",Australia
10005720,Vansittart Bay (Jar Island),Australia
100005356,Koolama Bay,Australia
100005359,Montgomery Reef,Australia
100005358,Raft Point,Australia
100004998,Talbot Bay,Australia
100005360,"Yampi Sound, Kimberley, Western Australia",Australia
10005889,Port Yazar Min (for Mawlamyine & Hpa An),Myanmar (former Burma)
10005911,Abrolhos Islands,Australia
10005909,Busselton,Australia
10005908,"Flinders Island, Tasmania",Australia
10005910,Jurien Bay,Australia
10005920,"Ross Sea, Antarctica",Antarctica
10005913,Rowley Shoals,Australia
10005912,"Turquoise Bay, Ningaloo",Australia
10005907,"Maria Island, Tasmania",Australia
10005906,Commonwealth Bay & East Antarctica,Antarctica
100005016,Durres,Albania
10005902,Cruise Beaufort Sea,At sea
100004534,Esperance,Australia
10005897,"Fishguard, Wales",United Kingdom
10005903,"Port Clarence, Alaska",United States of America
10005899,Klaksvik,Faeroe Islands
10005866,Kekurnyy Point,Russian Federation
10005896,"La Estaca, El Hierro",Spain
10005765,"Lamotrek, Yap",Fed States of Micronesia
10005904,Monrovia,Liberia
10005898,Nordfjordeid,Norway
10005919,Dumont D'Urville Station,Antarctica
10005900,Patreksfjordur,Iceland
10005905,Vanikoro,Solomon Islands
10005929,Farankaraina Private Nature Reserve,Madagascar
10006231,QUITO,Ecuador
10005930,"Longview, Washington",United States of America
10005931,Masan,"Korea, Republic of"
10005933,"Fram Fjord, Ellesmere Island",Canada
10005934,"Grise Fjord, Ellesmere island",Canada
10005932,"Queen Harbour, Devon Island, Nunavut",Canada
10005935,Bantry,Ireland
100004744,Portland,United Kingdom
10005937,Paradeep,India
10005943,"Muthaafushi Island, Baa Atoll",Maldives
10005944,La Crique,Madagascar
10005942,"Krenitsyna Point, Onekotan Island",Russian Federation
10005940,Opala River,Russian Federation
10005941,"Nemo, Onekotan Island",Russian Federation
10005895,"Tracy Arm, Alaska",United States of America
10005946,CocoCay,Bahamas
10005947,Nosy IranJa,Madagascar
10005948,Nosy Antsoha,Madagascar
10005951,Dangriga,Belize
10005952,South Water Caye,Belize
10005953,Guanaja Cay,Honduras
10005954,"Josh's Cay , Graham's Place",Honduras
10005955,Pigeon Cays,Honduras
10005950,Dublin (Dun Loaghaire),Ireland
10005949,Exuma Island,Bahamas
10005956,Nosy Andravoho,Madagascar
10005957,Cruise Seto Inland Sea,Japan
10005958,Pulau Kital,Indonesia
10005959,Batam,Indonesia
10005960,Naxos,Greece
10005961,Folegandros,Greece
10005962,Nafpaktos,Greece
10005963,Ksamil,Albania
10005964,Licata,Italy
100005320,"Fort William, Scotland",United Kingdom
10005965,Kyaikkami (for Mawlamyine),Myanmar (former Burma)
10005966,Ile Royale,French Guiana
10005967,"Long Island, Andaman Islands",India
10005968,Frigate Island (Star Habour),Solomon Islands
100005361,Hunter River,Australia
100005329,Puerto Banús,Spain
10005869,Trois Ilets,Martinique
10005969,Pulau Biak,Indonesia
10005970,Conflict Islands,Papua New Guinea
10005971,Mooloolaba,Australia
10005972,Yeosu,"Korea, Republic of"
10005973,Akita,Japan
10005974,Sakata,Japan
10005977,Reggio Calabria,Italy
10005976,Ko Kut,Thailand
10005975,"Praia Sundy, Principe",Sao Tome and Principe
10005979,Muroran,Japan
10005978,"Cruise Hubbard Glacier, Alaska",United States of America
10005980,Bigge Island,Australia
100005362,Swift Bay,Australia
10005915,Prince Edward and Marion Islands,South Africa
10005916,Crozet Islands,French Southern Territories
10005917,Kerguelen Islands,French Southern Territories
100005311,Eidfjord,Norway
10005918,Amsterdam Island,French Southern Territories
10005982,"Lenakel, Tanna Island",Vanuatu
10005981,"Clarence Town, Long Island",Bahamas
10005983,Semisarom Island,Indonesia
10005984,Pulau Karang,Indonesia
10005985,Pulau Jeh,Indonesia
10005986,Dili,East Timor
10005987,Cirebon,Indonesia
10005988,Pulau Bulumanuk,Indonesia
10005989,Nuyanat Island,Indonesia
10005991,"Tanaga, Alaska",United States of America
10005992,"Great Sitkin, Alaska",United States of America
10005990,Paramushir,Russian Federation
100004441,"Naze, Amani Oshima",Japan
10005993,Amorgos,Greece
10005994,Bozcaada,Turkey
10005995,Raufarhofn,Iceland
10005996,Froya,Norway
10005997,Cruise Sognefjord,Norway
10005998,Cruise Hardangerfjord,Norway
10005999,Lysebotn,Norway
10006000,Pulau Padaidori,Indonesia
10006002,Pulau Run,Indonesia
10006005,Pulau Moyo,Indonesia
10006003,Yirrkala,Australia
10006004,Groote Eylandt,Australia
10006006,Mornington Island,Australia
10006007,Michaelmas Cay,Australia
10006008,Holbourne Island,Australia
10006009,Percy Island,Australia
10006010,Tryon Island,Australia
10006011,Middleton Reef,Australia
10006001,Merauke,Indonesia
10005884,Mersing,Malaysia
100004407,Collioure,France
100005273,Monopoli,Italy
100005020,Mljet,Croatia
10005532,Cruise the Bosporus,Turkey
100005306,Rosendal,Norway
10006018,"Nordfjordhlmen, Melfjord",Norway
10006020,King George Island,Antarctica
10006021,San Sebastian,Spain
10006022,Sudureyri,Iceland
10006023,Bolungarvik,Iceland
10006024,Expedition Northeast Greenland,Greenland
10006025,Abrolhos Archipelago,Brazil
10006026,South of the Polar Circle,Antarctica
10006012,Kadavu Island,Fiji
10006013,Eua Island,Tonga
10006027,Bourgas,Bulgaria
10006019,Eclipse position / day at sea,At sea
100005295,"Torquay, England",United Kingdom
100005294,"Icy Strait Point, Alaska",United States of America
10006028,"Praia da Vitoria, Azores",Portugal
100005310,Cruise Lysefjord,Norway
10005921,"Kwatisore, Cenderawasih Bay",Indonesia
100005247,Sawa-i-Lau,Fiji
100005104,Porto Seguro,Brazil
10006029,Lady Musgrave Island,Australia
10006030,Lady Elliot Island,Australia
10006031,Capricornia Cays National Park,Australia
10006032,Cochamo,Chile
10006033,Sermilinnguaq,Greenland
10006034,Bull Point,Falkland Islands (Malvinas)
100004636,Eilat,Israel
100005121,"Moroni, Grand Comore",Comoros
10006035,"MYSTERY ISLAND, ANELGHOWHAT",Vanuatu
10006036,"Miyako, Iwate",Japan
10006037,Panama Pacific anchorage,Panama
10006038,"Amorgos, Katapola",Greece
10006040,Expedition Svartenhuk,Greenland
10006041,Expedition Ataa Sound,Greenland
10006042,Savissivik,Greenland
10006043,Expedition Northwest Greenland,Greenland
10006044,Expedition Kullorsuaq,Greenland
10006045,Expedition Tasiusaq Bay,Greenland
10006046,Thryms Glacier,Greenland
10006047,Cruise Skjoldungen Fjord,Greenland
10006048,Expedition Upernavik Fjord,Greenland
10006054,Kanmon Strait Passage,Japan
10006055,Lindisfarne Island,United Kingdom
10006057,St Abbs,United Kingdom
10006058,Papa Westray,United Kingdom
10006059,Nusfjord,Norway
10006060,"Groetavaer, Grytoya Island",Norway
10006061,Kasfjord,Norway
10006056,Farne Islands,United Kingdom
10006062,"Papa Stour, Shetland Islands, Scotland",United Kingdom
10006063,"Foula, Shetland Islands, Scotland",United Kingdom
10006064,"Shiant Islands, Scotland",United Kingdom
10006065,"Lock Scavaig, Island of Skye, Scotland",United Kingdom
10006066,"Isle of Canna, Scotland",United Kingdom
10006067,Boreray Island cruising,United Kingdom
10006068,"Arduaine, Scotland",United Kingdom
10006069,"Calf of Man, Isle of Man",United Kingdom
10006070,Isle of Lundy,United Kingdom
10006071,Ile de Brehat,France
10006072,Les Sept Iles,France
10006073,"Ushant, Ile d'Ouessant",France
10006074,Iles des Glenan,France
10006075,"Calheta, Sao Jorge, Azores",Portugal
10006076,"Ilha do Corvo, Azores",Portugal
10006077,"Santa Cruz das Flores, Azores",Portugal
10006078,Dhiba port,Saudi Arabia
10006079,"Punta Mangle, Fernandina",Ecuador
10006080,"Punta Moreno, Isabela",Ecuador
10006081,Isla Santa Fé,Ecuador
10006082,"Rodriguez Breeding Centre, San Cristóbal",Ecuador
10006083,"Cerro Brujo, San Cristóbal",Ecuador
10006084,Isla Guy Fawkes,Ecuador
10006085,"Bahía Borrero, Santa Cruz",Ecuador
10006086,King Abdullah Port,Saudi Arabia
10006087,"Yanbu, Ras Al Abyadh",Saudi Arabia
10006088,Magna,Saudi Arabia
10006090,Antarctic Expedition Deep South,Antarctica
10006089,"Buccaneer Cove, Santiago",Ecuador
10006091,Sindalh Island,Saudi Arabia
10006092,Reykjavik (Hafnarfjordur),Iceland
100005031,Le Lavandou,France
100005114,Sal,Cape Verde
10006093,Expedition Chilean Fjords,Chile
2655,Dunvegan,United Kingdom
10005510,"Port St Mary, Isle of Man",United Kingdom
100005256,Concarneau,France
100005330,Ferrol,Spain
10006094,Santa Carolina Island,Mozambique
10006095,Nosy Tanikely,Madagascar
10006096,Tanga,Tanzania
10006097,Maanaagala,Maldives
10006098,"Fulidu, Vaavu Atoll",Maldives
10006099,Vashugiri,Maldives
10006100,Expedition Dampier Archipelago,Australia
10006101,Expedition Montebello Islands,Australia
10006102,Dirk Hartog Island,Australia
10006103,Wagifa Island,Papua New Guinea
10006104,Euaiki Island,Tonga
10006105,Ilha de Anchieta,Brazil
10006106,Guajara,Brazil
10006107,Rio Balaio,Brazil
10006108,Furo dos Botos,Brazil
10006110,Lago Canaraci,Brazil
10006111,Furo Comprido,Brazil
10006112,Curua Una,Brazil
10006113,Jariuba,Brazil
10006114,Cajari,Brazil
10006115,Paramaribo,Suriname
10006116,Georgetown,Guyana
10006117,Expedition Essequibo River,Guyana
10006118,Union,St Vincent and Grenadines
10006119,Barbuda,Antigua and Barbuda
10006121,"Nain, Newfoundland",Canada
10006122,"Bryer, Isles of Scilly",United Kingdom
10006123,Uumanaq Fjord,Greenland
10006124,Chegitum,Russian Federation
100005365,Lacepedes Islands,Australia
100005103,Paranagua,Brazil
10006120,Indian Harbour,Canada
100005283,Carriacou,Grenada
10006125,"Velas, Sao Jorge, Azores",Portugal
10006126,"Point Hope, Alaska",United States of America
10006127,Cruise Storfjord,Norway
10006128,Sundsvollsundet,Norway
10006131,Ras Al Khaimah,United Arab Emirates
10006132,Playa Panama,Costa Rica
10006133,Herradura,Costa Rica
10006134,Puerto Lopez,Ecuador
100005243,Runavik,Faeroe Islands
10006136,"Pulau Sepa Besar, Thousand Islands",Indonesia
10006137,"Adele Island, Kimberley",Australia
10006138,Cruise Amazon River,Brazil
10006139,Kalanggaman private island,Philippines
10006140,"Tanjungpandan, Belitung Islands",Indonesia
10006141,Lavrentiya Bay,Russian Federation
10005926,Penkigney Bay,Russian Federation
10006142,"South Lampi, Merqui Archipelago",Myanmar (former Burma)
10006147,"Mardsen Point, Whangarei",New Zealand
10006148,Tipaza,Algeria
10005901,"Shelburne, Nova Scotia",Canada
100005291,"Whittier, Alaska",United States of America
100005239,Ain Sukhna,Egypt
100005056,Paphos,Cyprus
100005332,DAMMAM,Saudi Arabia
10006149,Sortland,Norway
100004215,Manihi,French Polynesia
100005018,Oran,Algeria
